Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSONIG00000039878	.	MKQE02001113.1	-	17539	58753	0.0	0.0	0.0
ENSONIG00000038784	.	MKQE02000896.1	-	83949	85704	0.0	0.0	0.0
ENSONIG00000042127	.	MKQE02000896.1	+	20523	21539	0.0	0.0	0.0
ENSONIG00000028334	.	MKQE02000896.1	+	9933	11921	0.0	0.0	0.0
ENSONIG00000036079	.	MKQE02000896.1	-	78895	80049	0.0	0.0	0.0
ENSONIG00000032660	.	MKQE02000896.1	-	15258	24386	0.0	0.0	0.0
ENSONIG00000043014	oni-mir-10594a-1	MKQE02000134.1	-	2730	2787	0.0	0.0	0.0
ENSONIG00000037851	oni-mir-10594a-2	MKQE02000134.1	-	87624	87681	0.0	0.0	0.0
ENSONIG00000038145	.	MKQE02000134.1	-	60711	72646	0.0	0.0	0.0
ENSONIG00000036208	dedd	MKQE02000800.1	+	34564	47154	0.0	0.0	0.0
ENSONIG00000028921	ccdc22	MKQE02000800.1	-	17774	30619	0.0	0.0	0.0
ENSONIG00000035967	.	MKQE02000800.1	+	52328	53416	0.0	0.0	0.0
ENSONIG00000034448	.	MKQE02000132.1	+	48031	49185	0.0	0.0	0.0
ENSONIG00000039567	.	MKQE02000132.1	-	2345	50656	0.0	0.0	0.0
ENSONIG00000041718	.	MKQE02001646.1	-	51192	70002	0.0	0.0	0.0
ENSONIG00000038659	.	MKQE02001646.1	+	76550	79669	0.0	0.0	0.0
ENSONIG00000030134	.	MKQE02001646.1	+	85097	89645	0.0	0.0	0.0
ENSONIG00000031545	.	MKQE02000526.1	+	15982	17127	0.0	0.0	0.0
ENSONIG00000000032	.	MKQE02000526.1	+	40206	40741	0.0	0.0	0.0
ENSONIG00000038566	.	MKQE02000526.1	+	64140	64794	0.0	0.0	0.0
ENSONIG00000032119	.	MKQE02000526.1	+	69965	71695	0.0	0.0	0.0
ENSONIG00000040296	.	MKQE02001526.1	+	67626	69815	0.0	0.0	0.0
ENSONIG00000018283	SNX14	MKQE02001526.1	-	53518	64181	0.0	0.0	0.0
ENSONIG00000042177	.	MKQE02001526.1	+	30485	33493	0.0	0.0	0.0
ENSONIG00000040623	.	MKQE02001526.1	-	26586	28112	0.0	0.0	0.0
ENSONIG00000030276	.	MKQE02000383.1	+	50736	86449	0.0	0.0	0.0
ENSONIG00000039441	.	MKQE02000383.1	-	19663	20727	0.0	0.0	0.0
ENSONIG00000039769	.	MKQE02000383.1	+	30746	31762	0.0	0.0	0.0
ENSONIG00000039356	mul1a	MKQE02001045.1	+	79486	82495	0.0	0.0	0.0
ENSONIG00000028274	.	MKQE02001045.1	+	61752	63666	0.0	0.0	0.0
ENSONIG00000028523	.	MKQE02000502.1	+	18228	81152	0.0	0.0	0.0
ENSONIG00000023814	.	MKQE02000502.1	-	13516	15146	0.0	0.0	0.0
ENSONIG00000037716	.	MKQE02000782.1	-	20578	22488	0.0	0.0	0.0
ENSONIG00000039399	.	MKQE02000782.1	+	82891	85491	0.0	0.0	0.0
ENSONIG00000040713	.	MKQE02000297.1	+	53140	66548	0.0	0.0	0.0
ENSONIG00000035766	.	MKQE02000297.1	+	41293	42036	0.0	0.0	0.0
ENSONIG00000013388	.	MKQE02000350.1	-	49562	55984	0.0	0.0	0.0
ENSONIG00000033782	.	MKQE02000649.1	+	79900	80916	0.0	0.0	0.0
ENSONIG00000039660	aph1a	MKQE02000649.1	+	70998	77344	0.0	0.0	0.0
ENSONIG00000013077	glg1b	MKQE02000649.1	-	37549	70383	0.0	0.0	0.0
ENSONIG00000032368	.	MKQE02000177.1	+	50142	51824	0.0	0.0	0.0
ENSONIG00000035359	.	MKQE02000177.1	-	40041	41390	0.0	0.0	0.0
ENSONIG00000033028	.	MKQE02000177.1	+	6530	10647	0.0	0.0	0.0
ENSONIG00000028023	oni-mir-10594a-1	MKQE02000751.1	-	85923	85980	0.0	0.0	0.0
ENSONIG00000016950	.	MKQE02000751.1	-	13919	16348	0.0	0.0	0.0
ENSONIG00000039566	.	MKQE02001186.1	-	53788	56800	0.0	0.0	0.0
ENSONIG00000028368	.	MKQE02001186.1	+	76688	78637	0.0	0.0	0.0
ENSONIG00000036440	.	MKQE02001186.1	+	25329	29364	0.0	0.0	0.0
ENSONIG00000035851	.	MKQE02000818.1	+	39837	43445	0.0	0.0	0.0
ENSONIG00000021251	.	MKQE02000818.1	-	48404	50279	0.0	0.0	0.0
ENSONIG00000040463	.	MKQE02000818.1	-	71065	77661	0.0	0.0	0.0
ENSONIG00000041674	.	MKQE02000818.1	+	44356	45915	0.0	0.0	0.0
ENSONIG00000028116	.	MKQE02000818.1	-	64951	66267	0.0	0.0	0.0
ENSONIG00000032439	.	MKQE02000160.1	-	13544	24554	0.0	0.0	0.0
ENSONIG00000038136	.	MKQE02000160.1	-	25119	81993	0.0	0.0	0.0
ENSONIG00000034093	.	MKQE02000160.1	+	8929	10230	0.0	0.0	0.0
ENSONIG00000031566	.	MKQE02000667.1	+	46321	48384	0.0	0.0	0.0
ENSONIG00000031269	.	MKQE02000667.1	-	80924	83077	0.0	0.0	0.0
ENSONIG00000041102	.	MKQE02000667.1	+	9568	10908	0.0	0.0	0.0
ENSONIG00000031027	.	MKQE02000667.1	-	68951	71760	0.0	0.0	0.0
ENSONIG00000027776	.	MKQE02000667.1	-	23239	24354	0.0	0.0	0.0
ENSONIG00000042501	.	MKQE02000667.1	+	76804	78189	0.0	0.0	0.0
ENSONIG00000040393	.	MKQE02000667.1	+	60210	61586	0.0	0.0	0.0
ENSONIG00000039296	.	MKQE02000667.1	-	85015	87341	0.0	0.0	0.0
ENSONIG00000034026	.	MKQE02000667.1	+	56550	57588	0.0	0.0	0.0
ENSONIG00000039422	.	MKQE02000742.1	-	49326	50870	0.0	0.0	0.0
ENSONIG00000029521	.	MKQE02000742.1	-	61945	62961	0.0	0.0	0.0
ENSONIG00000034407	.	MKQE02000742.1	-	27463	37473	0.0	0.0	0.0
ENSONIG00000030683	.	MKQE02001326.1	+	45334	47928	0.0	0.0	0.0
ENSONIG00000038701	.	MKQE02001326.1	+	52958	54502	0.0	0.0	0.0
ENSONIG00000039563	.	MKQE02001326.1	+	7404	8901	0.0	0.0	0.0
ENSONIG00000033581	.	MKQE02001326.1	-	10169	59968	0.0	0.0	0.0
ENSONIG00000041974	.	MKQE02001326.1	+	72880	74251	0.0	0.0	0.0
ENSONIG00000037973	.	MKQE02001326.1	+	63546	66140	0.0	0.0	0.0
ENSONIG00000039802	.	MKQE02001326.1	+	17013	20864	0.0	0.0	0.0
ENSONIG00000029465	.	MKQE02001624.1	+	15913	18972	0.0	0.0	0.0
ENSONIG00000042428	.	MKQE02000621.1	-	22505	23521	0.0	0.0	0.0
ENSONIG00000038788	.	MKQE02000051.1	+	4810	10539	0.0	0.0	0.0
ENSONIG00000014111	.	MKQE02000051.1	-	52402	70770	0.0	0.0	0.0
ENSONIG00000030045	.	MKQE02002036.1	+	38603	40030	0.0	0.0	0.0
ENSONIG00000036780	.	MKQE02002036.1	+	53937	56966	0.0	0.0	0.0
ENSONIG00000037039	.	MKQE02002036.1	-	43094	44020	0.0	0.0	0.0
ENSONIG00000040560	5S_rRNA	MKQE02000035.1	+	26588	26706	0.0	0.0	0.0
ENSONIG00000027683	.	MKQE02000035.1	+	53404	55455	0.0	0.0	0.0
ENSONIG00000028632	.	MKQE02000035.1	+	32532	33662	0.0	0.0	0.0
ENSONIG00000038317	.	MKQE02000035.1	+	43731	45524	0.0	0.0	0.0
ENSONIG00000027661	.	MKQE02000035.1	-	58482	59111	0.0	0.0	0.0
ENSONIG00000034291	.	MKQE02000035.1	-	13679	17974	0.0	0.0	0.0
ENSONIG00000041565	.	MKQE02000035.1	+	7148	10533	0.0	0.0	0.0
ENSONIG00000034751	oni-mir-10594a-2	MKQE02002211.1	+	7323	7380	0.0	0.0	0.0
ENSONIG00000029684	.	MKQE02002211.1	-	70968	71383	0.0	0.0	0.0
ENSONIG00000040097	.	MKQE02002211.1	+	36764	46742	0.0	0.0	0.0
ENSONIG00000030574	.	MKQE02002211.1	-	39199	40564	0.0	0.0	0.0
ENSONIG00000029349	.	MKQE02002211.1	-	28857	34571	0.0	0.0	0.0
ENSONIG00000041244	.	MKQE02001992.1	+	16242	32824	0.0	0.0	0.0
ENSONIG00000032754	.	MKQE02001992.1	+	1764	3903	0.0	0.0	0.0
ENSONIG00000032502	.	MKQE02001085.1	+	60684	61971	0.0	0.0	0.0
ENSONIG00000011280	.	MKQE02001085.1	+	2958	4237	0.0	0.0	0.0
ENSONIG00000033330	.	MKQE02000118.1	-	29519	40987	0.0	0.0	0.0
ENSONIG00000030374	.	MKQE02000130.1	+	7684	71438	0.0	0.0	0.0
ENSONIG00000035422	.	MKQE02001555.1	+	40612	53173	0.0	0.0	0.0
ENSONIG00000034903	.	MKQE02001555.1	+	21432	22143	0.0	0.0	0.0
ENSONIG00000035003	.	MKQE02001555.1	+	22660	23537	0.0	0.0	0.0
ENSONIG00000037446	.	MKQE02001499.1	+	24690	25706	0.0	0.0	0.0
ENSONIG00000033346	.	MKQE02000463.1	+	72363	73385	0.0	0.0	0.0
ENSONIG00000033584	.	MKQE02000463.1	-	35291	37732	0.0	0.0	0.0
ENSONIG00000036036	.	MKQE02000463.1	+	38013	39794	0.0	0.0	0.0
ENSONIG00000031338	.	MKQE02002086.1	+	19927	22030	0.0	0.0	0.0
ENSONIG00000032951	.	MKQE02002086.1	+	21	1256	0.0	0.0	0.0
ENSONIG00000032712	.	MKQE02002086.1	+	6502	8301	0.0	0.0	0.0
ENSONIG00000027841	.	MKQE02002086.1	-	15848	18178	0.0	0.0	0.0
ENSONIG00000031666	.	MKQE02002086.1	+	27850	29271	0.0	0.0	0.0
ENSONIG00000027570	.	MKQE02002086.1	+	61542	64755	0.0	0.0	0.0
ENSONIG00000035495	.	MKQE02001977.1	-	55396	56871	0.0	0.0	0.0
ENSONIG00000041005	.	MKQE02001977.1	-	57002	60055	0.0	0.0	0.0
ENSONIG00000039855	oni-mir-10562	MKQE02001977.1	-	16686	16750	0.0	0.0	0.0
ENSONIG00000038096	.	MKQE02000642.1	-	13949	14806	0.0	0.0	0.0
ENSONIG00000019996	.	MKQE02000642.1	-	56450	58181	0.0	0.0	0.0
ENSONIG00000029095	.	MKQE02000642.1	-	61568	64185	0.0	0.0	0.0
ENSONIG00000028903	.	MKQE02000642.1	-	19034	49597	0.0	0.0	0.0
ENSONIG00000011368	.	MKQE02000642.1	+	43244	46997	0.0	0.0	0.0
ENSONIG00000032929	.	MKQE02001443.1	-	68782	70851	0.0	0.0	0.0
ENSONIG00000030807	.	MKQE02001443.1	-	29323	30324	0.0	0.0	0.0
ENSONIG00000040492	.	MKQE02001443.1	-	43515	57322	0.0	0.0	0.0
ENSONIG00000036701	.	MKQE02000185.1	-	794	46233	0.0	0.0	0.0
ENSONIG00000039418	.	MKQE02001591.1	-	21	3954	0.0	0.0	0.0
ENSONIG00000023481	.	MKQE02001591.1	-	48545	49880	0.0	0.0	0.0
ENSONIG00000025602	.	MKQE02001591.1	-	43412	47734	0.0	0.0	0.0
ENSONIG00000020856	.	MKQE02001591.1	-	24066	25676	0.0	0.0	0.0
ENSONIG00000036330	.	MKQE02001591.1	+	38063	41640	0.0	0.0	0.0
ENSONIG00000002063	.	MKQE02001591.1	+	32582	34233	0.0	0.0	0.0
ENSONIG00000031110	.	MKQE02001591.1	-	15983	21107	0.0	0.0	0.0
ENSONIG00000039638	ST6GALNAC6	MKQE02001547.1	-	18712	21642	0.0	0.0	0.0
ENSONIG00000038755	.	MKQE02001547.1	-	34696	36504	0.0	0.0	0.0
ENSONIG00000036969	.	MKQE02000145.1	-	9380	10396	0.0	0.0	0.0
ENSONIG00000035185	.	MKQE02002386.1	+	48933	53093	0.0	0.0	0.0
ENSONIG00000037674	.	MKQE02001996.1	+	43835	54654	0.0	0.0	0.0
ENSONIG00000028309	.	MKQE02001996.1	+	26439	28674	0.0	0.0	0.0
ENSONIG00000033399	.	MKQE02001996.1	+	24609	26417	0.0	0.0	0.0
ENSONIG00000029150	.	MKQE02001996.1	-	19213	22210	0.0	0.0	0.0
ENSONIG00000040661	.	MKQE02000247.1	-	59856	61964	0.0	0.0	0.0
ENSONIG00000035682	.	MKQE02000247.1	-	16356	47731	0.0	0.0	0.0
ENSONIG00000029983	.	MKQE02000247.1	+	53943	55430	0.0	0.0	0.0
ENSONIG00000034470	.	MKQE02000247.1	-	3094	11075	0.0	0.0	0.0
ENSONIG00000038836	.	MKQE02000894.1	-	50383	51537	0.0	0.0	0.0
ENSONIG00000034250	.	MKQE02001856.1	+	49289	51881	0.0	0.0	0.0
ENSONIG00000040120	.	MKQE02000641.1	-	845	3115	0.0	0.0	0.0
ENSONIG00000030012	.	MKQE02000641.1	-	5730	7024	0.0	0.0	0.0
ENSONIG00000042114	.	MKQE02000641.1	-	14866	23905	0.0	0.0	0.0
ENSONIG00000041656	.	MKQE02000677.1	+	11713	12780	0.0	0.0	0.0
ENSONIG00000029306	.	MKQE02000677.1	+	25078	26919	0.0	0.0	0.0
ENSONIG00000033857	cdc5l	MKQE02001881.1	-	25336	47509	0.0	0.0	0.0
ENSONIG00000004805	.	MKQE02001458.1	+	18618	20813	0.0	0.0	0.0
ENSONIG00000039595	.	MKQE02001458.1	-	41938	44205	0.0	0.0	0.0
ENSONIG00000042608	.	MKQE02001458.1	+	33741	41299	0.0	0.0	0.0
ENSONIG00000028289	.	MKQE02000492.1	-	67671	68911	0.0	0.0	0.0
ENSONIG00000037779	.	MKQE02000318.1	+	10547	18845	0.0	0.0	0.0
ENSONIG00000034081	.	MKQE02000318.1	+	22316	25224	0.0	0.0	0.0
ENSONIG00000030174	.	MKQE02000318.1	+	9747	16871	0.0	0.0	0.0
ENSONIG00000040669	.	MKQE02000318.1	+	35773	68324	0.0	0.0	0.0
ENSONIG00000027237	5S_rRNA	MKQE02000926.1	-	18122	18239	0.0	0.0	0.0
ENSONIG00000039344	5S_rRNA	MKQE02000926.1	-	15236	15354	0.0	0.0	0.0
ENSONIG00000032093	5S_rRNA	MKQE02000926.1	-	62826	62944	0.0	0.0	0.0
ENSONIG00000038818	5S_rRNA	MKQE02000926.1	-	24366	24484	0.0	0.0	0.0
ENSONIG00000029304	5S_rRNA	MKQE02000926.1	-	19366	19483	0.0	0.0	0.0
ENSONIG00000034418	5S_rRNA	MKQE02000926.1	-	36821	36939	0.0	0.0	0.0
ENSONIG00000042583	5S_rRNA	MKQE02000926.1	-	46911	47029	0.0	0.0	0.0
ENSONIG00000029222	5S_rRNA	MKQE02000926.1	-	54313	54428	0.0	0.0	0.0
ENSONIG00000041231	5S_rRNA	MKQE02000926.1	-	26858	26976	0.0	0.0	0.0
ENSONIG00000035315	5S_rRNA	MKQE02000926.1	-	56781	56892	0.0	0.0	0.0
ENSONIG00000033602	5S_rRNA	MKQE02000926.1	-	13921	14039	0.0	0.0	0.0
ENSONIG00000027220	5S_rRNA	MKQE02000926.1	-	45578	45693	0.0	0.0	0.0
ENSONIG00000042791	5S_rRNA	MKQE02000926.1	-	23119	23237	0.0	0.0	0.0
ENSONIG00000038852	5S_rRNA	MKQE02000926.1	-	34337	34455	0.0	0.0	0.0
ENSONIG00000031447	5S_rRNA	MKQE02000926.1	-	25612	25730	0.0	0.0	0.0
ENSONIG00000030241	5S_rRNA	MKQE02000926.1	-	5119	5236	0.0	0.0	0.0
ENSONIG00000043076	5S_rRNA	MKQE02000926.1	-	6400	6517	0.0	0.0	0.0
ENSONIG00000033899	5S_rRNA	MKQE02000926.1	-	1395	1512	0.0	0.0	0.0
ENSONIG00000042097	5S_rRNA	MKQE02000926.1	-	2631	2748	0.0	0.0	0.0
ENSONIG00000031344	5S_rRNA	MKQE02000926.1	-	165	281	0.0	0.0	0.0
ENSONIG00000039120	5S_rRNA	MKQE02000926.1	-	31843	31961	0.0	0.0	0.0
ENSONIG00000027639	5S_rRNA	MKQE02000926.1	-	20627	20744	0.0	0.0	0.0
ENSONIG00000039391	5S_rRNA	MKQE02000926.1	-	60299	60416	0.0	0.0	0.0
ENSONIG00000036535	5S_rRNA	MKQE02000926.1	-	49429	49545	0.0	0.0	0.0
ENSONIG00000035864	5S_rRNA	MKQE02000926.1	-	65309	65427	0.0	0.0	0.0
ENSONIG00000034495	5S_rRNA	MKQE02000926.1	-	61587	61711	0.0	0.0	0.0
ENSONIG00000032614	5S_rRNA	MKQE02000926.1	-	11366	11483	0.0	0.0	0.0
ENSONIG00000037979	5S_rRNA	MKQE02000926.1	-	70151	70269	0.0	0.0	0.0
ENSONIG00000040394	5S_rRNA	MKQE02000926.1	-	35575	35692	0.0	0.0	0.0
ENSONIG00000036455	5S_rRNA	MKQE02000926.1	-	29350	29468	0.0	0.0	0.0
ENSONIG00000036260	5S_rRNA	MKQE02000926.1	-	53131	53239	0.0	0.0	0.0
ENSONIG00000040936	5S_rRNA	MKQE02000926.1	-	16795	16913	0.0	0.0	0.0
ENSONIG00000040423	5S_rRNA	MKQE02000926.1	-	39310	39428	0.0	0.0	0.0
ENSONIG00000036373	5S_rRNA	MKQE02000926.1	-	7639	7757	0.0	0.0	0.0
ENSONIG00000035770	5S_rRNA	MKQE02000926.1	-	21872	21990	0.0	0.0	0.0
ENSONIG00000040484	5S_rRNA	MKQE02000926.1	-	10126	10243	0.0	0.0	0.0
ENSONIG00000030329	5S_rRNA	MKQE02000926.1	-	66569	66687	0.0	0.0	0.0
ENSONIG00000038688	5S_rRNA	MKQE02000926.1	-	67811	67929	0.0	0.0	0.0
ENSONIG00000034948	5S_rRNA	MKQE02000926.1	-	8880	8998	0.0	0.0	0.0
ENSONIG00000041883	5S_rRNA	MKQE02000926.1	-	40556	40674	0.0	0.0	0.0
ENSONIG00000034868	5S_rRNA	MKQE02000926.1	-	38069	38187	0.0	0.0	0.0
ENSONIG00000036718	5S_rRNA	MKQE02000926.1	-	28105	28223	0.0	0.0	0.0
ENSONIG00000029206	5S_rRNA	MKQE02000926.1	-	12608	12726	0.0	0.0	0.0
ENSONIG00000039641	5S_rRNA	MKQE02000926.1	-	69019	69136	0.0	0.0	0.0
ENSONIG00000035412	5S_rRNA	MKQE02000926.1	-	33090	33208	0.0	0.0	0.0
ENSONIG00000033780	5S_rRNA	MKQE02000926.1	-	64032	64149	0.0	0.0	0.0
ENSONIG00000030888	5S_rRNA	MKQE02000926.1	-	30597	30715	0.0	0.0	0.0
ENSONIG00000032329	5S_rRNA	MKQE02000926.1	-	41841	41959	0.0	0.0	0.0
ENSONIG00000030259	5S_rRNA	MKQE02000926.1	-	59176	59284	0.0	0.0	0.0
ENSONIG00000040183	5S_rRNA	MKQE02000926.1	-	43087	43205	0.0	0.0	0.0
ENSONIG00000032983	5S_rRNA	MKQE02000926.1	-	48185	48303	0.0	0.0	0.0
ENSONIG00000040992	5S_rRNA	MKQE02000926.1	-	51940	52056	0.0	0.0	0.0
ENSONIG00000038484	5S_rRNA	MKQE02000926.1	-	3874	3992	0.0	0.0	0.0
ENSONIG00000030096	5S_rRNA	MKQE02000926.1	-	44333	44451	0.0	0.0	0.0
ENSONIG00000037292	5S_rRNA	MKQE02000926.1	-	55550	55668	0.0	0.0	0.0
ENSONIG00000030720	5S_rRNA	MKQE02000926.1	-	57968	58082	0.0	0.0	0.0
ENSONIG00000003482	.	MKQE02000519.1	-	2052	4276	0.0	0.0	0.0
ENSONIG00000025663	.	MKQE02000594.1	-	57933	60111	0.0	0.0	0.0
ENSONIG00000031008	.	MKQE02000594.1	+	44402	51808	0.0	0.0	0.0
ENSONIG00000038639	.	MKQE02001746.1	-	23592	39939	0.0	0.0	0.0
ENSONIG00000039528	.	MKQE02001585.1	-	21540	51165	0.0	0.0	0.0
ENSONIG00000027939	.	MKQE02000668.1	-	51135	53501	0.0	0.0	0.0
ENSONIG00000034732	.	MKQE02000668.1	-	5831	7435	0.0	0.0	0.0
ENSONIG00000037504	.	MKQE02000668.1	-	3041	4463	0.0	0.0	0.0
ENSONIG00000039575	.	MKQE02000668.1	-	8472	9925	0.0	0.0	0.0
ENSONIG00000040910	.	MKQE02000668.1	-	593	2728	0.0	0.0	0.0
ENSONIG00000032656	.	MKQE02000668.1	-	15374	24888	0.0	0.0	0.0
ENSONIG00000030859	oni-mir-10594a-2	MKQE02001794.1	-	34477	34534	0.0	0.0	0.0
ENSONIG00000040108	.	MKQE02001794.1	+	7346	21116	0.0	0.0	0.0
ENSONIG00000038612	.	MKQE02000403.1	+	30183	57446	0.0	0.0	0.0
ENSONIG00000041548	.	MKQE02000653.1	-	37938	52236	0.0	0.0	0.0
ENSONIG00000034383	.	MKQE02000210.1	+	32572	34605	0.0	0.0	0.0
ENSONIG00000041030	.	MKQE02000210.1	+	49668	51215	0.0	0.0	0.0
ENSONIG00000011965	.	MKQE02000210.1	+	43963	44527	0.0	0.0	0.0
ENSONIG00000039950	U1	MKQE02000111.1	-	35639	35802	0.0	0.0	0.0
ENSONIG00000029981	U1	MKQE02000111.1	-	1301	1472	0.0	0.0	0.0
ENSONIG00000038223	U1	MKQE02000111.1	-	33670	33833	0.0	0.0	0.0
ENSONIG00000037387	U1	MKQE02000111.1	-	28890	29061	0.0	0.0	0.0
ENSONIG00000030836	U1	MKQE02000111.1	-	50087	50248	0.0	0.0	0.0
ENSONIG00000027439	U1	MKQE02000111.1	-	63003	63162	0.0	0.0	0.0
ENSONIG00000034472	U1	MKQE02000111.1	-	17250	17413	0.0	0.0	0.0
ENSONIG00000027961	U1	MKQE02000111.1	-	2925	3084	0.0	0.0	0.0
ENSONIG00000038517	U1	MKQE02000111.1	-	26921	27084	0.0	0.0	0.0
ENSONIG00000041894	U1	MKQE02000111.1	-	41870	42033	0.0	0.0	0.0
ENSONIG00000036444	U1	MKQE02000111.1	-	44869	45032	0.0	0.0	0.0
ENSONIG00000029829	U1	MKQE02000111.1	-	28547	28709	0.0	0.0	0.0
ENSONIG00000042138	U1	MKQE02000111.1	-	19554	19725	0.0	0.0	0.0
ENSONIG00000031467	U1	MKQE02000111.1	-	46496	46656	0.0	0.0	0.0
ENSONIG00000038866	U1	MKQE02000111.1	-	39905	40066	0.0	0.0	0.0
ENSONIG00000039961	U1	MKQE02000111.1	-	50430	50599	0.0	0.0	0.0
ENSONIG00000032464	U1	MKQE02000111.1	-	34015	34175	0.0	0.0	0.0
ENSONIG00000042440	U1	MKQE02000111.1	-	40590	40759	0.0	0.0	0.0
ENSONIG00000041010	U1	MKQE02000111.1	-	40246	40409	0.0	0.0	0.0
ENSONIG00000031436	U1	MKQE02000111.1	-	4847	5007	0.0	0.0	0.0
ENSONIG00000029858	U1	MKQE02000111.1	-	43840	44002	0.0	0.0	0.0
ENSONIG00000030952	U1	MKQE02000111.1	-	16907	17070	0.0	0.0	0.0
ENSONIG00000030131	U1	MKQE02000111.1	-	46838	47007	0.0	0.0	0.0
ENSONIG00000033500	U1	MKQE02000111.1	-	37941	38104	0.0	0.0	0.0
ENSONIG00000038378	U1	MKQE02000111.1	-	960	1121	0.0	0.0	0.0
ENSONIG00000031001	U1	MKQE02000111.1	-	3260	3420	0.0	0.0	0.0
ENSONIG00000031345	U1	MKQE02000111.1	-	61401	61561	0.0	0.0	0.0
ENSONIG00000035545	U1	MKQE02000111.1	-	34356	34527	0.0	0.0	0.0
ENSONIG00000039550	U1	MKQE02000111.1	-	42558	42728	0.0	0.0	0.0
ENSONIG00000031825	U1	MKQE02000111.1	-	64954	65113	0.0	0.0	0.0
ENSONIG00000038437	U1	MKQE02000111.1	-	45213	45384	0.0	0.0	0.0
ENSONIG00000030649	U1	MKQE02000111.1	-	52398	52559	0.0	0.0	0.0
ENSONIG00000042321	U1	MKQE02000111.1	-	16223	16385	0.0	0.0	0.0
ENSONIG00000037386	U1	MKQE02000111.1	-	16565	16728	0.0	0.0	0.0
ENSONIG00000037013	U1	MKQE02000111.1	-	6814	6975	0.0	0.0	0.0
ENSONIG00000040810	U1	MKQE02000111.1	-	30175	30338	0.0	0.0	0.0
ENSONIG00000037408	U1	MKQE02000111.1	-	19214	19374	0.0	0.0	0.0
ENSONIG00000037776	U1	MKQE02000111.1	-	18872	19034	0.0	0.0	0.0
ENSONIG00000039894	U1	MKQE02000111.1	-	36670	36838	0.0	0.0	0.0
ENSONIG00000039342	U1	MKQE02000111.1	-	51709	51872	0.0	0.0	0.0
ENSONIG00000040557	U1	MKQE02000111.1	-	44184	44345	0.0	0.0	0.0
ENSONIG00000028942	U1	MKQE02000111.1	-	8773	8935	0.0	0.0	0.0
ENSONIG00000042946	U1	MKQE02000111.1	-	36325	36488	0.0	0.0	0.0
ENSONIG00000037452	U1	MKQE02000111.1	-	63687	63856	0.0	0.0	0.0
ENSONIG00000032611	U1	MKQE02000111.1	-	48119	48280	0.0	0.0	0.0
ENSONIG00000027741	U1	MKQE02000111.1	-	17594	17764	0.0	0.0	0.0
ENSONIG00000040417	U1	MKQE02000111.1	-	22763	22897	0.0	0.0	0.0
ENSONIG00000036374	U1	MKQE02000111.1	-	44526	44689	0.0	0.0	0.0
ENSONIG00000040071	U1	MKQE02000111.1	-	14940	15111	0.0	0.0	0.0
ENSONIG00000038738	U1	MKQE02000111.1	-	65968	66039	0.0	0.0	0.0
ENSONIG00000031577	U1	MKQE02000111.1	-	3597	3779	0.0	0.0	0.0
ENSONIG00000028835	U1	MKQE02000111.1	-	21178	21338	0.0	0.0	0.0
ENSONIG00000027681	U1	MKQE02000111.1	-	32042	32206	0.0	0.0	0.0
ENSONIG00000040760	U1	MKQE02000111.1	-	7499	7668	0.0	0.0	0.0
ENSONIG00000031511	U1	MKQE02000111.1	-	615	778	0.0	0.0	0.0
ENSONIG00000029180	U1	MKQE02000111.1	-	38283	38443	0.0	0.0	0.0
ENSONIG00000037131	U1	MKQE02000111.1	-	48460	48631	0.0	0.0	0.0
ENSONIG00000036676	U1	MKQE02000111.1	-	7155	7318	0.0	0.0	0.0
ENSONIG00000035913	U1	MKQE02000111.1	-	9460	9607	0.0	0.0	0.0
ENSONIG00000037824	U1	MKQE02000111.1	-	35984	36144	0.0	0.0	0.0
ENSONIG00000038177	U1	MKQE02000111.1	-	49745	49906	0.0	0.0	0.0
ENSONIG00000038359	U1	MKQE02000111.1	-	63348	63508	0.0	0.0	0.0
ENSONIG00000031656	U1	MKQE02000111.1	-	14607	14760	0.0	0.0	0.0
ENSONIG00000033178	U1	MKQE02000111.1	-	30759	30930	0.0	0.0	0.0
ENSONIG00000030269	U1	MKQE02000111.1	-	9116	9279	0.0	0.0	0.0
ENSONIG00000038682	U1	MKQE02000111.1	-	27265	27436	0.0	0.0	0.0
ENSONIG00000030051	U1	MKQE02000111.1	-	52740	52903	0.0	0.0	0.0
ENSONIG00000042019	U1	MKQE02000111.1	-	20836	20998	0.0	0.0	0.0
ENSONIG00000038011	U1	MKQE02000111.1	-	52053	52216	0.0	0.0	0.0
ENSONIG00000039456	U1	MKQE02000111.1	-	53084	53198	0.0	0.0	0.0
ENSONIG00000040766	U1	MKQE02000111.1	-	61067	61224	0.0	0.0	0.0
ENSONIG00000035325	U1	MKQE02000111.1	-	14358	14520	0.0	0.0	0.0
ENSONIG00000029159	U1	MKQE02000111.1	-	5530	5701	0.0	0.0	0.0
ENSONIG00000035092	U1	MKQE02000111.1	-	42214	42377	0.0	0.0	0.0
ENSONIG00000042279	U1	MKQE02000111.1	-	5187	5349	0.0	0.0	0.0
ENSONIG00000039983	U1	MKQE02000111.1	-	65293	65454	0.0	0.0	0.0
ENSONIG00000040539	U1	MKQE02000111.1	-	30425	30578	0.0	0.0	0.0
ENSONIG00000038085	U1	MKQE02000111.1	-	61740	61926	0.0	0.0	0.0
ENSONIG00000031818	U1	MKQE02000111.1	-	13074	13243	0.0	0.0	0.0
